epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
176,76.0819,1.48473,1.27831,1.9132,0.66843,0.64386,0.63025,0.42178,2.33452,1.62944,2.4037,0.000191129,0.000191129,0.000191129
177,76.4879,1.48581,1.28656,1.90408,0.69121,0.63384,0.6051,0.40981,2.29799,1.67243,2.40059,0.000184055,0.000184055,0.000184055
178,76.8885,1.34441,1.20207,1.82129,0.67354,0.61929,0.59833,0.41099,2.28158,1.69682,2.40164,0.000176982,0.000176982,0.000176982
179,77.288,1.40588,1.17971,1.86832,0.66594,0.61929,0.59964,0.41044,2.29428,1.71276,2.42025,0.000169908,0.000169908,0.000169908
180,77.6888,1.52528,1.29545,1.87194,0.62022,0.63378,0.60027,0.41183,2.28668,1.75776,2.41317,0.000162835,0.000162835,0.000162835
181,78.0886,1.51718,1.23374,1.83461,0.6249,0.65251,0.60706,0.4129,2.29511,1.76321,2.42621,0.000155761,0.000155761,0.000155761
182,78.4884,1.46298,1.20243,1.85115,0.64297,0.67749,0.61038,0.41571,2.29837,1.74191,2.42351,0.000148687,0.000148687,0.000148687
183,79.0013,1.50365,1.2229,1.84991,0.657,0.67749,0.61765,0.42473,2.27185,1.72406,2.41148,0.000141614,0.000141614,0.000141614
184,79.4239,1.43379,1.22005,1.83528,0.65835,0.66249,0.62347,0.42637,2.24156,1.72309,2.39782,0.00013454,0.00013454,0.00013454
185,79.8718,1.38315,1.157,1.80748,0.67747,0.64966,0.63082,0.43199,2.22587,1.7125,2.39196,0.000127467,0.000127467,0.000127467
186,80.2774,1.45725,1.27942,1.90432,0.66036,0.64412,0.63357,0.43206,2.22246,1.68795,2.38975,0.000120393,0.000120393,0.000120393
187,80.693,1.3819,1.16949,1.82349,0.72419,0.58925,0.6418,0.44912,2.22377,1.674,2.38753,0.00011332,0.00011332,0.00011332
188,81.1016,1.43683,1.19224,1.82359,0.6418,0.64934,0.63884,0.44567,2.23238,1.6731,2.38458,0.000106246,0.000106246,0.000106246
189,81.5135,1.49933,1.23655,1.83619,0.65093,0.65422,0.64487,0.43823,2.2334,1.68379,2.38274,9.91726e-05,9.91726e-05,9.91726e-05
190,81.9272,1.4266,1.20433,1.87384,0.65477,0.65728,0.64714,0.43957,2.22974,1.70758,2.37071,9.20991e-05,9.20991e-05,9.20991e-05
191,83.3012,1.24773,1.35358,1.78111,0.66745,0.67863,0.64734,0.43938,2.22409,1.72816,2.36737,8.50255e-05,8.50255e-05,8.50255e-05
192,83.7539,1.22821,1.4213,1.77703,0.67798,0.67799,0.64212,0.432,2.2263,1.70076,2.36893,7.7952e-05,7.7952e-05,7.7952e-05
193,84.1518,1.25378,1.31516,1.79782,0.65579,0.68278,0.6445,0.43882,2.22784,1.70728,2.36342,7.08784e-05,7.08784e-05,7.08784e-05
194,84.5504,1.30867,1.34331,1.8305,0.64997,0.66101,0.66311,0.45055,2.21802,1.709,2.35728,6.38049e-05,6.38049e-05,6.38049e-05
195,84.9465,1.2054,1.27741,1.74035,0.62125,0.67251,0.65908,0.45227,2.21587,1.72657,2.35803,5.67313e-05,5.67313e-05,5.67313e-05
196,85.349,1.24865,1.30279,1.80663,0.60493,0.65582,0.66629,0.45892,2.20908,1.73981,2.36238,4.96578e-05,4.96578e-05,4.96578e-05
197,85.734,1.25208,1.25119,1.82953,0.60213,0.6446,0.65459,0.45443,2.20837,1.73482,2.36249,4.25842e-05,4.25842e-05,4.25842e-05
198,86.2348,1.17017,1.20211,1.76191,0.60443,0.61929,0.65458,0.45784,2.20515,1.73396,2.36072,3.55107e-05,3.55107e-05,3.55107e-05
199,86.6187,1.20292,1.20201,1.79137,0.61126,0.65466,0.6545,0.45675,2.20332,1.72721,2.35913,2.84371e-05,2.84371e-05,2.84371e-05
200,87.002,1.17085,1.18077,1.76085,0.61066,0.65633,0.64541,0.45115,2.19985,1.72513,2.35844,2.13636e-05,2.13636e-05,2.13636e-05
1,0.786021,1.54044,3.64878,1.39821,0.01346,0.3677,0.02833,0.01498,1.16981,3.37298,1.18313,1.429e-05,1.429e-05,1.429e-05
2,1.11571,1.63925,3.65504,1.46952,0.01269,0.36219,0.02903,0.01472,1.17996,3.38179,1.18772,4.26578e-05,4.26578e-05,4.26578e-05
3,1.3812,1.51678,3.59655,1.38161,0.01338,0.37552,0.03262,0.01467,1.17769,3.38677,1.18768,7.07426e-05,7.07426e-05,7.07426e-05
4,1.68019,1.60512,3.58944,1.43898,0.01334,0.40589,0.05564,0.03356,1.16012,3.3522,1.1719,9.85446e-05,9.85446e-05,9.85446e-05
5,1.99725,1.45378,3.43476,1.33701,0.01363,0.37436,0.14212,0.10759,1.09594,3.29343,1.11749,0.000126064,0.000126064,0.000126064
6,2.33233,1.40171,3.18574,1.26105,0.01729,0.50271,0.1802,0.12842,1.06649,3.18167,1.05623,0.0001533,0.0001533,0.0001533
7,2.64883,1.34646,2.79961,1.26468,0.02013,0.603,0.21878,0.15529,1.10421,3.04705,1.06006,0.000180253,0.000180253,0.000180253
8,2.99489,1.42615,2.53605,1.28504,0.02547,0.79504,0.32409,0.22697,1.10766,2.84323,1.07826,0.000206923,0.000206923,0.000206923
9,3.36432,1.36433,2.29723,1.21287,0.02564,0.76467,0.41146,0.27637,1.14955,2.62745,1.09378,0.00023331,0.00023331,0.00023331
10,3.68084,1.33951,1.96711,1.21125,0.10211,0.72763,0.46019,0.29848,1.0852,2.57944,1.08594,0.000259414,0.000259414,0.000259414
11,4.09549,1.28599,1.80817,1.13912,0.02668,0.83874,0.43352,0.27417,1.05814,2.56362,1.06964,0.000285236,0.000285236,0.000285236
12,4.39547,1.33423,1.64274,1.17517,0.02514,0.80976,0.4784,0.285,1.12202,2.52099,1.10652,0.000310774,0.000310774,0.000310774
13,4.69563,1.25877,1.54727,1.15394,0.59114,0.49952,0.54031,0.33779,1.09135,2.45155,1.07985,0.000336029,0.000336029,0.000336029
14,5.00786,1.2495,1.41422,1.15517,0.21083,0.77527,0.54035,0.33773,1.08602,2.63248,1.09873,0.000361002,0.000361002,0.000361002
15,5.30661,1.21118,1.36957,1.13822,0.38163,0.65591,0.47482,0.30993,1.07493,2.75688,1.11551,0.000385691,0.000385691,0.000385691
16,5.60874,1.24408,1.2818,1.15072,0.02096,0.70808,0.4345,0.28602,1.07589,2.77559,1.10513,0.000410098,0.000410098,0.000410098
17,5.91237,1.1994,1.2565,1.12431,0.42258,0.08412,0.49235,0.31405,1.11849,2.74698,1.12995,0.000434222,0.000434222,0.000434222
18,6.21459,1.17571,1.14953,1.10989,0.80257,0.13033,0.56067,0.34784,1.11869,2.59451,1.11681,0.000458062,0.000458062,0.000458062
19,6.52865,1.19586,1.16818,1.10002,0.7827,0.14964,0.57867,0.3484,1.14719,2.62875,1.11915,0.00048162,0.00048162,0.00048162
20,6.83827,1.1696,1.14937,1.12153,0.78822,0.17408,0.53514,0.31273,1.16413,2.71747,1.13465,0.000504895,0.000504895,0.000504895
21,7.1369,1.15601,1.1155,1.12474,0.6692,0.14935,0.53506,0.312,1.13615,2.67616,1.09858,0.000527887,0.000527887,0.000527887
22,7.44106,1.21121,1.1725,1.11663,0.61691,0.31915,0.47974,0.30376,1.13568,2.66159,1.09709,0.000550596,0.000550596,0.000550596
23,7.74379,1.13109,1.08587,1.08211,0.59617,0.16182,0.49954,0.32436,1.147,2.48591,1.1348,0.000573022,0.000573022,0.000573022
24,8.05498,1.13013,1.09024,1.08856,0.60617,0.29376,0.51502,0.34258,1.18108,2.32148,1.1876,0.000595165,0.000595165,0.000595165
25,8.36215,1.16267,1.08075,1.11189,0.61676,0.2613,0.5075,0.33679,1.15394,2.42958,1.17544,0.000617025,0.000617025,0.000617025
26,8.66137,1.06949,1.04579,1.05834,0.64128,0.27827,0.56519,0.3481,1.1401,2.40306,1.15988,0.000638602,0.000638602,0.000638602
27,8.95472,1.14331,1.04334,1.09291,0.6434,0.32662,0.55075,0.34167,1.16303,2.35337,1.16721,0.000659896,0.000659896,0.000659896
28,9.35939,1.09543,0.9987,1.07208,0.64168,0.3571,0.52407,0.34236,1.19821,2.30973,1.18232,0.000680908,0.000680908,0.000680908
29,9.65463,1.07778,0.97568,1.03635,0.64302,0.34475,0.53825,0.3253,1.2185,2.304,1.18721,0.000701636,0.000701636,0.000701636
30,9.95304,1.07634,1.00617,1.05333,0.57014,0.31489,0.49363,0.31287,1.18396,2.33999,1.16429,0.000722082,0.000722082,0.000722082
31,10.2423,1.01431,0.97083,1.03807,0.54645,0.32334,0.48078,0.2968,1.21063,2.31333,1.16431,0.000742244,0.000742244,0.000742244
32,10.5393,1.08705,0.98761,1.07402,0.51135,0.33136,0.48866,0.31163,1.19446,2.29326,1.15448,0.000762124,0.000762124,0.000762124
33,10.8335,1.0841,0.9821,1.06091,0.49247,0.34596,0.46144,0.2861,1.21906,2.2523,1.17498,0.00078172,0.00078172,0.00078172
34,11.1269,1.05987,0.9494,1.05298,0.46846,0.32745,0.44262,0.27545,1.29473,2.19339,1.23079,0.000801034,0.000801034,0.000801034
35,11.4184,1.06043,0.95274,1.05634,0.50283,0.32923,0.42664,0.25208,1.29218,2.28103,1.21997,0.000820065,0.000820065,0.000820065
36,11.7158,1.0273,0.89049,1.02853,0.48676,0.31775,0.37832,0.22734,1.23408,2.38164,1.18864,0.000838812,0.000838812,0.000838812
37,12.0038,1.02903,0.91535,1.0453,0.49346,0.29927,0.37917,0.21931,1.25217,2.5347,1.17619,0.000857277,0.000857277,0.000857277
38,12.3041,1.0674,0.97812,1.03713,0.4513,0.27074,0.35527,0.20168,1.30062,2.61731,1.21068,0.000875459,0.000875459,0.000875459
39,12.6021,1.03455,0.9139,1.04557,0.46254,0.29227,0.36872,0.21718,1.31729,2.44721,1.20835,0.000893358,0.000893358,0.000893358
40,12.8971,1.02042,0.93049,1.03555,0.4786,0.33157,0.41848,0.26787,1.26878,2.26745,1.20666,0.000910974,0.000910974,0.000910974
41,13.1901,1.03296,0.86914,1.03556,0.48822,0.40295,0.4498,0.29086,1.23282,2.18864,1.20808,0.000928307,0.000928307,0.000928307
42,13.4866,1.06093,0.91186,1.04924,0.4998,0.42056,0.47528,0.30051,1.26182,2.13726,1.22953,0.000945357,0.000945357,0.000945357
43,13.7823,1.03962,0.91611,1.05002,0.57037,0.41711,0.48182,0.30796,1.21758,2.12058,1.2137,0.000962124,0.000962124,0.000962124
44,14.0814,1.04357,0.90219,1.0474,0.57275,0.4561,0.4994,0.31628,1.23119,2.06723,1.18342,0.000978608,0.000978608,0.000978608
45,14.3715,0.99684,0.86502,1.0387,0.55463,0.47961,0.53763,0.34248,1.2185,2.02384,1.17592,0.00099481,0.00099481,0.00099481
46,14.7509,0.94202,0.82105,1.01631,0.55979,0.51428,0.59266,0.36293,1.17939,1.97833,1.1776,0.00101073,0.00101073,0.00101073
47,15.0552,0.96603,0.85471,1.01605,0.57239,0.5849,0.58625,0.3628,1.16025,1.83893,1.18049,0.00102636,0.00102636,0.00102636
48,15.3525,1.00884,0.83373,1.03392,0.59874,0.6128,0.60222,0.35171,1.18065,1.78679,1.21142,0.00104172,0.00104172,0.00104172
49,15.6523,1.02027,0.87195,1.0172,0.62697,0.62487,0.59992,0.35442,1.226,1.75166,1.23085,0.00105679,0.00105679,0.00105679
50,15.9511,0.96397,0.86472,1.0157,0.65048,0.5724,0.59361,0.38971,1.20775,1.83252,1.22032,0.00107157,0.00107157,0.00107157
51,16.2546,1.01957,0.86108,1.01891,0.66967,0.56439,0.60404,0.39577,1.18605,2.07478,1.19557,0.00107532,0.00107532,0.00107532
52,16.5667,0.95401,0.84073,0.98823,0.60817,0.49418,0.5773,0.38109,1.17504,2.18447,1.19422,0.00106825,0.00106825,0.00106825
53,16.8626,0.99537,0.86981,1.01198,0.54141,0.47664,0.55191,0.36559,1.22582,2.21802,1.22761,0.00106118,0.00106118,0.00106118
54,17.1566,0.92486,0.8183,1.00922,0.49566,0.46267,0.52386,0.33558,1.26802,2.08229,1.29197,0.0010541,0.0010541,0.0010541
55,17.454,0.94736,0.79253,1.00838,0.49544,0.46647,0.52235,0.33074,1.27504,1.97033,1.31,0.00104703,0.00104703,0.00104703
56,17.7504,0.97298,0.83646,1.02975,0.54028,0.48145,0.52503,0.33491,1.28534,1.90057,1.29979,0.00103995,0.00103995,0.00103995
57,18.0454,0.95198,0.77532,0.99339,0.49394,0.51822,0.53544,0.31745,1.32789,1.8017,1.34555,0.00103288,0.00103288,0.00103288
58,18.3394,0.93977,0.75393,1.00182,0.45102,0.52776,0.52276,0.31812,1.27514,1.62409,1.30526,0.00102581,0.00102581,0.00102581
59,18.6345,0.94392,0.77855,1.00661,0.44867,0.51964,0.50425,0.31444,1.2537,1.51244,1.29438,0.00101873,0.00101873,0.00101873
60,18.9321,0.94008,0.7914,1.02895,0.39751,0.52996,0.47408,0.32286,1.19801,1.42729,1.28245,0.00101166,0.00101166,0.00101166
61,19.2271,0.93172,0.76175,1.00916,0.55689,0.42599,0.49638,0.34132,1.22174,1.36484,1.30084,0.00100459,0.00100459,0.00100459
62,19.5219,0.9351,0.79667,0.98297,0.65936,0.44196,0.56474,0.36387,1.19228,1.36443,1.25891,0.000997513,0.000997513,0.000997513
63,19.8991,0.94177,0.7665,1.00568,0.53343,0.51349,0.56073,0.36645,1.21836,1.40215,1.26432,0.00099044,0.00099044,0.00099044
64,20.1917,0.96992,0.76707,1.01404,0.6748,0.4775,0.55169,0.34463,1.31741,1.47571,1.28753,0.000983366,0.000983366,0.000983366
65,20.4881,0.96716,0.76999,0.99028,0.61509,0.55031,0.56845,0.35521,1.27373,1.41226,1.27392,0.000976293,0.000976293,0.000976293
66,20.7829,0.93228,0.76501,0.98463,0.70877,0.5169,0.58135,0.37231,1.24659,1.24253,1.25591,0.000969219,0.000969219,0.000969219
67,21.0821,0.90426,0.72958,0.97235,0.64295,0.55957,0.59299,0.36313,1.32041,1.14222,1.27696,0.000962146,0.000962146,0.000962146
68,21.3767,0.90547,0.74007,0.99546,0.57642,0.53683,0.57571,0.33787,1.40095,1.10824,1.31774,0.000955072,0.000955072,0.000955072
69,21.6717,0.90729,0.71637,0.96875,0.71001,0.47621,0.57059,0.34826,1.32096,1.11077,1.28111,0.000947999,0.000947999,0.000947999
70,21.971,0.87624,0.70042,0.97849,0.55573,0.50964,0.57715,0.3717,1.20899,1.13249,1.25038,0.000940925,0.000940925,0.000940925
71,22.2678,0.85409,0.69704,0.95849,0.74419,0.45353,0.55783,0.35842,1.19814,1.18418,1.22215,0.000933851,0.000933851,0.000933851
72,22.5625,0.85597,0.70714,0.96775,0.68876,0.44399,0.55597,0.34842,1.26084,1.20587,1.22466,0.000926778,0.000926778,0.000926778
73,22.8592,0.8866,0.7203,0.96701,0.54743,0.50799,0.56585,0.34555,1.29184,1.18651,1.25748,0.000919704,0.000919704,0.000919704
74,23.151,0.851,0.6746,0.95594,0.51211,0.65095,0.59829,0.37046,1.25573,1.12676,1.25727,0.000912631,0.000912631,0.000912631
75,23.4495,0.90358,0.68686,0.9752,0.61524,0.70599,0.61547,0.40633,1.18673,1.07268,1.2362,0.000905557,0.000905557,0.000905557
76,23.7586,0.82615,0.67389,0.96248,0.62695,0.70133,0.63416,0.41495,1.15237,1.0577,1.21497,0.000898484,0.000898484,0.000898484
77,24.0683,0.86397,0.65723,0.95348,0.66341,0.69475,0.65097,0.43797,1.15489,1.01719,1.22206,0.00089141,0.00089141,0.00089141
78,24.3787,0.87017,0.72375,0.99009,0.71071,0.67359,0.63839,0.41542,1.13299,1.04495,1.19866,0.000884337,0.000884337,0.000884337
79,24.7545,0.83359,0.704,0.96788,0.65834,0.65587,0.613,0.39358,1.12761,1.13358,1.19981,0.000877263,0.000877263,0.000877263
80,25.0534,0.84915,0.66594,0.96478,0.6324,0.64416,0.59317,0.39885,1.14941,1.19352,1.22425,0.00087019,0.00087019,0.00087019
81,25.3492,0.82698,0.66339,0.94483,0.63923,0.5944,0.60253,0.41697,1.1852,1.21466,1.25273,0.000863116,0.000863116,0.000863116
82,25.6462,0.8772,0.68295,0.97572,0.64198,0.61257,0.63796,0.41801,1.18885,1.21125,1.25512,0.000856042,0.000856042,0.000856042
83,25.9446,0.79519,0.66012,0.94433,0.70527,0.53642,0.61487,0.41622,1.13491,1.14921,1.22721,0.000848969,0.000848969,0.000848969
84,26.2376,0.84304,0.65155,0.96211,0.77244,0.56907,0.63405,0.42824,1.13451,1.04419,1.22523,0.000841895,0.000841895,0.000841895
85,26.5306,0.81732,0.64572,0.95444,0.74211,0.60559,0.63845,0.4104,1.19606,0.9855,1.26677,0.000834822,0.000834822,0.000834822
86,26.821,0.84853,0.68002,0.97829,0.69364,0.61262,0.63302,0.39754,1.2089,0.95858,1.26895,0.000827748,0.000827748,0.000827748
87,27.1172,0.79315,0.63943,0.93783,0.82297,0.57134,0.62482,0.39945,1.15761,0.98777,1.23558,0.000820675,0.000820675,0.000820675
88,27.4161,0.81402,0.62693,0.94976,0.7625,0.50428,0.58943,0.39021,1.14403,1.02735,1.2254,0.000813601,0.000813601,0.000813601
89,27.7087,0.80689,0.66334,0.93468,0.6552,0.61225,0.62223,0.41406,1.13895,1.06465,1.21878,0.000806528,0.000806528,0.000806528
90,28.0034,0.79269,0.62139,0.96463,0.76401,0.60031,0.62349,0.42685,1.12037,1.13228,1.22077,0.000799454,0.000799454,0.000799454
91,28.2941,0.7414,0.60421,0.92473,0.81049,0.5572,0.6404,0.41189,1.14907,1.14155,1.2292,0.00079238,0.00079238,0.00079238
92,28.5921,0.80408,0.62352,0.94219,0.78192,0.55358,0.64963,0.39808,1.19647,1.13365,1.22707,0.000785307,0.000785307,0.000785307
93,28.8827,0.77675,0.61458,0.93046,0.80779,0.55771,0.6736,0.39348,1.22506,1.11801,1.23601,0.000778233,0.000778233,0.000778233
94,29.1814,0.75599,0.59277,0.92973,0.7958,0.58539,0.66417,0.38858,1.23155,1.10887,1.24182,0.00077116,0.00077116,0.00077116
95,29.4743,0.78913,0.61957,0.94307,0.78602,0.60824,0.68845,0.43603,1.18755,1.02685,1.23243,0.000764086,0.000764086,0.000764086
96,29.8608,0.77088,0.63215,0.94129,0.74935,0.62482,0.6979,0.44381,1.1788,0.99618,1.2504,0.000757013,0.000757013,0.000757013
97,30.1673,0.74171,0.59571,0.94645,0.75117,0.65476,0.72198,0.4681,1.17334,0.9611,1.23722,0.000749939,0.000749939,0.000749939
98,30.4811,0.78386,0.60141,0.93755,0.6952,0.71846,0.74019,0.47799,1.17603,0.9544,1.22685,0.000742866,0.000742866,0.000742866
99,30.7862,0.72411,0.56183,0.91371,0.68183,0.69707,0.73567,0.47469,1.1869,0.95014,1.2269,0.000735792,0.000735792,0.000735792
100,31.0822,0.76916,0.5946,0.92241,0.6773,0.72924,0.73544,0.4756,1.24031,0.97028,1.25053,0.000728719,0.000728719,0.000728719
101,31.3783,0.7769,0.61142,0.94099,0.79826,0.5708,0.71067,0.44138,1.24792,1.01514,1.24381,0.000721645,0.000721645,0.000721645
102,31.6713,0.8249,0.62682,0.9817,0.69326,0.62351,0.68613,0.42513,1.21947,1.05804,1.23931,0.000714571,0.000714571,0.000714571
103,31.9702,0.79289,0.60054,0.94712,0.69534,0.66947,0.6661,0.39853,1.21781,1.05821,1.2367,0.000707498,0.000707498,0.000707498
104,32.2613,0.76978,0.62765,0.95151,0.69932,0.58865,0.65511,0.40531,1.19036,1.05007,1.21938,0.000700424,0.000700424,0.000700424
105,32.5569,0.81957,0.60728,0.93331,0.78566,0.58695,0.67576,0.41563,1.1761,1.01915,1.20522,0.000693351,0.000693351,0.000693351
106,32.8505,0.73985,0.56942,0.92656,0.82185,0.62696,0.68288,0.43484,1.23075,0.96389,1.22281,0.000686277,0.000686277,0.000686277
107,33.1401,0.77693,0.58446,0.93092,0.68872,0.64401,0.6735,0.42908,1.22715,0.94358,1.21722,0.000679204,0.000679204,0.000679204
108,33.4329,0.74317,0.56782,0.91396,0.71258,0.643,0.67249,0.44519,1.17608,0.92288,1.20621,0.00067213,0.00067213,0.00067213
109,33.7255,0.72275,0.5661,0.93416,0.88481,0.65515,0.70307,0.446,1.1403,0.9227,1.21047,0.000665057,0.000665057,0.000665057
110,34.0193,0.81909,0.59679,0.95257,0.73427,0.66415,0.69907,0.45868,1.12431,0.91501,1.19325,0.000657983,0.000657983,0.000657983
111,34.3175,0.84397,0.61718,0.96391,0.75046,0.67865,0.69671,0.46617,1.10994,0.896,1.17926,0.000650909,0.000650909,0.000650909
112,34.697,0.70975,0.56161,0.93222,0.79639,0.66661,0.70965,0.47532,1.13119,0.87309,1.1843,0.000643836,0.000643836,0.000643836
113,34.9922,0.71765,0.56621,0.91543,0.72611,0.7133,0.73498,0.48326,1.14509,0.83578,1.18285,0.000636762,0.000636762,0.000636762
114,35.3129,0.737,0.57217,0.92588,0.74185,0.72009,0.73783,0.47161,1.14016,0.82522,1.18454,0.000629689,0.000629689,0.000629689
115,35.626,0.6994,0.54088,0.92184,0.76311,0.75939,0.75068,0.46183,1.14962,0.79316,1.18751,0.000622615,0.000622615,0.000622615
116,35.9493,0.75429,0.55782,0.92079,0.91663,0.67314,0.76386,0.46642,1.19649,0.79182,1.19419,0.000615542,0.000615542,0.000615542
117,36.2606,0.72406,0.54602,0.91355,0.90405,0.67462,0.75783,0.4438,1.1916,0.81407,1.18392,0.000608468,0.000608468,0.000608468
118,36.5706,0.67592,0.53215,0.90297,0.91996,0.60596,0.71274,0.43733,1.17041,0.83247,1.19138,0.000601395,0.000601395,0.000601395
119,36.8815,0.72482,0.549,0.92269,0.89459,0.6052,0.69238,0.44523,1.12801,0.81788,1.18902,0.000594321,0.000594321,0.000594321
120,37.1882,0.74667,0.54954,0.93826,0.67136,0.62417,0.67096,0.44125,1.09797,0.81383,1.17601,0.000587248,0.000587248,0.000587248
121,37.4929,0.7131,0.54443,0.90803,0.64721,0.62065,0.66104,0.44319,1.09908,0.82115,1.17248,0.000580174,0.000580174,0.000580174
122,37.7873,0.6983,0.54314,0.91883,0.72201,0.66405,0.70052,0.44798,1.11411,0.82247,1.189,0.0005731,0.0005731,0.0005731
123,38.0899,0.67868,0.52983,0.9129,0.70478,0.66609,0.70632,0.43036,1.13829,0.81829,1.20781,0.000566027,0.000566027,0.000566027
124,38.3846,0.71147,0.55742,0.93793,0.66563,0.70171,0.64212,0.39906,1.17055,0.85454,1.24727,0.000558953,0.000558953,0.000558953
125,38.6804,0.72019,0.54561,0.91649,0.65488,0.64751,0.61764,0.39367,1.1583,0.8895,1.26539,0.00055188,0.00055188,0.00055188
126,38.9739,0.6825,0.52708,0.90014,0.6708,0.66647,0.65165,0.39722,1.12775,0.91181,1.24425,0.000544806,0.000544806,0.000544806
127,39.2656,0.64318,0.52229,0.90624,0.73998,0.59635,0.66347,0.41567,1.14598,0.89518,1.24438,0.000537733,0.000537733,0.000537733
128,39.5638,0.74813,0.57721,0.91745,0.73067,0.60161,0.67308,0.42163,1.12597,0.85707,1.22792,0.000530659,0.000530659,0.000530659
129,39.9422,0.6958,0.54043,0.90445,0.74139,0.62392,0.68195,0.43228,1.10017,0.8379,1.21872,0.000523586,0.000523586,0.000523586
130,40.2356,0.66625,0.53672,0.90133,0.79759,0.6229,0.71114,0.44119,1.11456,0.81451,1.2221,0.000516512,0.000516512,0.000516512
131,40.5312,0.71585,0.54288,0.91919,0.68713,0.66864,0.68361,0.4261,1.13479,0.81023,1.22601,0.000509438,0.000509438,0.000509438
132,40.8274,0.69255,0.53418,0.91099,0.78454,0.65183,0.68711,0.43099,1.12745,0.81674,1.21944,0.000502365,0.000502365,0.000502365
133,41.1275,0.67535,0.52645,0.89866,0.72504,0.66602,0.67025,0.43307,1.12392,0.80792,1.21789,0.000495291,0.000495291,0.000495291
134,41.4251,0.63941,0.49308,0.88996,0.65789,0.67082,0.65733,0.43117,1.14071,0.8132,1.21978,0.000488218,0.000488218,0.000488218
135,41.7256,0.67978,0.52048,0.90873,0.81747,0.58399,0.67334,0.4343,1.15483,0.81871,1.22786,0.000481144,0.000481144,0.000481144
136,42.0233,0.67847,0.51894,0.90157,0.71347,0.61585,0.67259,0.43703,1.15187,0.81128,1.24017,0.000474071,0.000474071,0.000474071
137,42.3189,0.65416,0.52667,0.90221,0.66644,0.69873,0.67315,0.42457,1.15534,0.81329,1.25579,0.000466997,0.000466997,0.000466997
138,42.6179,0.70218,0.51594,0.90382,0.70578,0.69468,0.6664,0.42824,1.15689,0.84055,1.24845,0.000459924,0.000459924,0.000459924
139,42.9186,0.65461,0.50661,0.89249,0.65262,0.6879,0.65964,0.43042,1.15386,0.87833,1.23133,0.00045285,0.00045285,0.00045285
140,43.2112,0.63877,0.53591,0.89925,0.72221,0.6667,0.6636,0.4151,1.16484,0.8861,1.23608,0.000445777,0.000445777,0.000445777
141,43.5084,0.69509,0.53173,0.90864,0.79219,0.62396,0.65283,0.40155,1.19515,0.91292,1.25077,0.000438703,0.000438703,0.000438703
142,43.8048,0.65374,0.51141,0.90727,0.77197,0.62438,0.6589,0.40132,1.19806,0.92591,1.25849,0.000431629,0.000431629,0.000431629
143,44.0998,0.65404,0.51082,0.92555,0.79232,0.63084,0.66214,0.40455,1.19351,0.92275,1.26639,0.000424556,0.000424556,0.000424556
144,44.3936,0.61184,0.48759,0.88469,0.78773,0.64477,0.67777,0.4214,1.19893,0.89043,1.27277,0.000417482,0.000417482,0.000417482
145,44.7708,0.62931,0.49062,0.90784,0.79375,0.64319,0.6748,0.43598,1.21897,0.85963,1.28844,0.000410409,0.000410409,0.000410409
146,45.066,0.65546,0.51401,0.89709,0.78896,0.65092,0.68942,0.4472,1.20093,0.83403,1.24928,0.000403335,0.000403335,0.000403335
147,45.3594,0.68114,0.54139,0.93112,0.77569,0.64016,0.7125,0.4645,1.20016,0.81102,1.2533,0.000396262,0.000396262,0.000396262
148,45.6531,0.59746,0.47913,0.87796,0.87158,0.62371,0.72257,0.46899,1.19117,0.79026,1.25689,0.000389188,0.000389188,0.000389188
149,45.9537,0.63029,0.49929,0.88108,0.89777,0.63126,0.72492,0.47968,1.18332,0.78515,1.26399,0.000382115,0.000382115,0.000382115
150,46.2461,0.5847,0.47865,0.88582,0.86253,0.65362,0.72342,0.48105,1.17899,0.7789,1.2583,0.000375041,0.000375041,0.000375041
151,46.5405,0.60594,0.48127,0.89206,0.93591,0.6408,0.72393,0.47942,1.18252,0.78819,1.27082,0.000367967,0.000367967,0.000367967
152,46.834,0.60387,0.47324,0.88083,0.86601,0.67221,0.72664,0.47312,1.15018,0.81506,1.22763,0.000360894,0.000360894,0.000360894
153,47.1287,0.56432,0.46216,0.88085,0.88179,0.6867,0.72893,0.47328,1.13857,0.80399,1.21557,0.00035382,0.00035382,0.00035382
154,47.4267,0.61978,0.49446,0.88535,0.88432,0.68916,0.73413,0.48033,1.13717,0.80615,1.20958,0.000346747,0.000346747,0.000346747
155,47.726,0.62682,0.50254,0.89134,0.88179,0.67887,0.74449,0.48117,1.15651,0.80736,1.21639,0.000339673,0.000339673,0.000339673
156,48.023,0.63102,0.48199,0.89288,0.88951,0.70786,0.74549,0.47522,1.16829,0.80088,1.22448,0.0003326,0.0003326,0.0003326
157,48.3182,0.6336,0.50193,0.91018,0.90798,0.70786,0.75331,0.47334,1.16614,0.79143,1.21562,0.000325526,0.000325526,0.000325526
158,48.6134,0.6137,0.48681,0.89494,0.91341,0.70786,0.75206,0.46852,1.16246,0.79182,1.20812,0.000318453,0.000318453,0.000318453
159,48.9096,0.59573,0.4731,0.88634,0.91228,0.70786,0.76414,0.46888,1.14677,0.78794,1.19906,0.000311379,0.000311379,0.000311379
